,cash,asset_value,total_assets,reward,date
0,1000000.0,0.0,1000000.0,0.0,2019-01-03
1,930719.9729626101,68777.1970845246,999497.1700471346,-0.0010056599057306492,2019-01-04
2,874763.2524759085,127420.8148497767,1002184.0673256852,0.0021840673256852128,2019-01-07
3,836284.7157169501,165927.58462406107,1002212.3003410113,0.002212300341011275,2019-01-08
4,809204.163781254,192223.4097945742,1001427.5735758282,0.0006445790297464615,2019-01-09
5,755435.5979409843,249944.27886380826,1005379.8768047926,0.005379876804792572,2019-01-10
6,732744.9068456071,272830.3824887202,1005575.2893343272,0.005575289334327271,2019-01-11
7,708129.326212626,297166.8088489903,1005296.1350616163,0.005018528525664423,2019-01-14
8,713189.6557490246,289330.9309872994,1002520.586736324,-0.0005171794363365567,2019-01-15
9,689169.9229565263,319457.6356397716,1008627.5585962979,0.008627558596297824,2019-01-16
10,647782.624629575,360032.48883772467,1007815.1134672996,0.007009617799375478,2019-01-17
11,616081.004339332,387541.3085768694,1003622.3129162014,-0.0013401190909729799,2019-01-18
12,605100.908794069,404470.2518125126,1009571.1606065815,0.009571160606581586,2019-01-21
13,556648.2201969131,457970.7748065598,1014618.9950034729,0.014618995003472968,2019-01-22
14,527071.6076932753,479385.8222537823,1006457.4299470576,-0.001586540347808918,2019-01-23
15,525767.7624784574,478976.18148442707,1004743.9439628845,-0.00498882379448895,2019-01-24
16,571493.0962808991,437664.71001572406,1009157.8062966232,0.0037753043587099855,2019-01-25
17,564957.5834729268,448696.0899008064,1013653.6733737332,0.012702260444847013,2019-01-28
18,560866.9626894626,451072.4952237924,1011939.457913255,0.009298528556113683,2019-01-29
19,561378.815107982,452091.9435415416,1013470.7586495236,0.01233906649749028,2019-01-30
20,547617.9605807937,462799.61939088604,1010417.5799716797,0.00627670043711237,2019-01-31
21,523218.1958215998,491978.42878596875,1015196.6246075686,0.015196624607568543,2019-02-01
22,490067.25612564455,536241.0357580027,1026308.2918836472,0.02630829188364725,2019-02-11
23,459051.62436845875,576622.0246665943,1035673.6490350531,0.0356736490350531,2019-02-12
24,430132.2323141859,609906.4794135903,1040038.7117277761,0.040038711727776066,2019-02-13
25,378837.1144084259,679323.0738806461,1058160.1882890721,0.0581601882890721,2019-02-14
26,390072.4442745719,669833.296997277,1059905.7412718488,0.05990574127184889,2019-02-15
27,352308.118466156,692458.106263104,1044766.22472926,0.03048239178726464,2019-02-18
28,337993.08059860347,731741.1966407187,1069734.2772393222,0.06973427723932213,2019-02-19
29,316233.6383507675,755284.4701634005,1071518.108514168,0.07151810851416807,2019-02-20
30,308295.9737402324,764183.4596326199,1072479.4333728524,0.07247943337285245,2019-02-21
31,272308.8245585361,800324.3547394198,1072633.179297956,0.07263317929795599,2019-02-22
32,240256.399435771,858910.1736537863,1099166.5730895572,0.09916657308955723,2019-02-25
33,229451.91706231152,928829.1763602812,1158281.0934225926,0.15828109342259267,2019-02-26
34,196178.47076199367,954280.6744921661,1150459.1452541598,0.14370607968756244,2019-02-27
35,215494.44510398252,932676.1132230011,1148170.5583269836,0.13944164515295132,2019-02-28
36,188443.95620024504,953005.5255425123,1141449.4817427574,0.1269179386005831,2019-03-01
37,118348.38815448583,1047855.7081192783,1166204.096273764,0.1662040962737641,2019-03-04
38,107389.50212440956,1069398.3111904042,1176787.813314814,0.17678781331481397,2019-03-05
39,114961.30071989312,1079229.1120761677,1194190.4127960608,0.19419041279606075,2019-03-06
40,93237.1418370633,1109811.1899815195,1203048.3318185827,0.20304833181858273,2019-03-07
41,84039.55299999472,1110392.0737548869,1194431.6267548816,0.18726923366076897,2019-03-08
42,61149.9802111711,1094886.6294804644,1156036.6096916355,0.11695944139875214,2019-03-11
43,68091.6138628302,1104695.9098138826,1172787.5236767128,0.14763408026008262,2019-03-12
44,82269.68232395536,1102753.9369458703,1185023.6192698258,0.1700410852584865,2019-03-13
45,80087.77285979418,1074986.9952003192,1155074.7680601133,0.1151980960348502,2019-03-14
46,64916.123628014764,1072950.1332521008,1137866.2568801155,0.08368549521450963,2019-03-15
47,75822.0815592415,1076045.1146223634,1151867.1961816049,0.10932432048548879,2019-03-18
48,37862.734648582365,1146180.4331754157,1184043.167823998,0.16824566119693207,2019-03-19
49,54009.61047344343,1126660.1689401548,1180669.7794135984,0.16206823879955168,2019-03-20
50,64951.21283313248,1105962.7929884184,1170914.0058215507,0.14420325352080465,2019-03-21
51,42491.64227076211,1133419.387416759,1175911.029687521,0.15335391255986608,2019-03-22
52,8453.776568094941,1165873.4503342633,1174327.2269023582,0.1504536183725924,2019-03-25
53,63136.75511900165,1084597.6763535794,1147734.431472581,0.10175631165557697,2019-03-26
54,55673.88304508654,1083183.0767278527,1138856.9597729393,0.0854996919492862,2019-03-27
55,56467.511663754245,1093560.6883449433,1150028.2000086976,0.10595671060333234,2019-03-28
56,46920.17580689779,1095510.966986535,1142431.1427934326,0.09204481381401541,2019-03-29
57,57311.903930022716,1125386.2014618546,1182698.1053918772,0.1657825535487163,2019-04-01
58,9713.887883530346,1207554.9321110777,1217268.819994608,0.217268819994608,2019-04-02
59,62440.93141841557,1155116.2645374327,1217557.1959558483,0.21755719595584821,2019-04-03
60,61261.40051908955,1112415.8908324272,1173677.2913515167,0.1376379950046347,2019-04-04
61,14688.969236009323,1224545.9924390824,1239234.9616750916,0.23923496167509173,2019-04-08
62,70139.67444288741,1155981.2660670006,1226120.9405098879,0.21553858803374615,2019-04-09
63,69188.06086817909,1102318.4806789323,1171506.5415471115,0.11685312857655528,2019-04-10
64,81841.72288738153,1088092.4036101932,1169934.1264975746,0.11401185403050185,2019-04-11
65,54169.8151595701,1091259.4798906748,1145429.295050245,0.06973286174590354,2019-04-12
66,38502.318378370335,1105732.51469061,1144234.8330689804,0.0675745292976131,2019-04-15
67,9408.013951342611,1134836.33263334,1144244.3465846826,0.06759171973980327,2019-04-16
68,4040.416737297885,1175900.724000278,1179941.1407375757,0.13209402314385676,2019-04-17
69,41025.57580801694,1204406.6860775815,1245432.2618855985,0.24543226188559863,2019-04-18
70,43215.09882982635,1202369.874814098,1245584.9736439243,0.2455849736439244,2019-04-19
